OID_,PerSqFeet,Area,lat,lon,NAME_ENG,OP_YRM,FLAT_NO,DGFA,NDGFA,TOTAL,BD_STOREY,Year,Income2016,WalkDis,Lift,SDU_cat,Potential,Management,MajorEstat,Easting,Northing,dc_eng,SDU_IND
2813,9314,467,22.32316,114.2205,NGA WO HOUSE,2/1/1984 0:00,0,11537.1,16.6,11553.7,28,41,27700,1.5,1,0,0,0,1,840762,820460,Kwun Tong,*
2815,8759,548,22.31851,114.22633,WO KWAN HOUSE BLOCK A,5/1/1984 0:00,0,82542.9,6517.7,89060.6,41,40,27000,0.8,1,0,0,1,1,841364,819946,Kwun Tong,*
2816,9930,431,22.32287,114.2205,NGA PING HOUSE,2/1/1984 0:00,0,12283.6,16.6,12300.2,29,41,27700,1.5,1,0,0,0,1,840762,820430,Kwun Tong,*
2817,10766,483,22.32338,114.22023,NGA YEE HOUSE,2/1/1984 0:00,0,12261.2,16.6,12277.8,29,41,27700,1.5,1,0,0,0,1,840735,820485,Kwun Tong,*
2829,8074,483,22.32312,114.21969,NGA CHING HOUSE,2/1/1984 0:00,0,11985.3,16.6,12001.9,28,41,27700,1,1,0,0,0,1,840678,820455,Kwun Tong,*
2851,8993,467,22.32287,114.2205,NGA PING HOUSE,2/1/1984 0:00,0,12283.6,16.6,12300.2,29,41,27700,1.5,1,0,0,0,1,840762,820430,Kwun Tong,*
2857,9523,483,22.32284,114.21969,NGA YAT HOUSE,2/1/1984 0:00,0,11958.8,16.6,11975.4,29,41,27700,1,1,0,0,1,1,840679,820425,Kwun Tong,*
2864,8993,467,22.32312,114.21969,NGA CHING HOUSE,2/1/1984 0:00,0,11985.3,16.6,12001.9,28,41,27700,1,1,0,0,0,1,840678,820455,Kwun Tong,*
2865,9635,467,22.32338,114.22023,NGA YEE HOUSE,2/1/1984 0:00,0,12261.2,16.6,12277.8,29,41,27700,1.5,1,0,0,0,1,840735,820485,Kwun Tong,*
2868,10514,447,22.32284,114.21969,NGA YAT HOUSE,2/1/1984 0:00,0,11958.8,16.6,11975.4,29,41,27700,1,1,0,0,1,1,840679,820425,Kwun Tong,*
2870,9661,414,22.31911,114.22679,WO KIN HOUSE BLOCK D,5/1/1984 0:00,0,82542.9,6517.7,89060.6,39,40,27000,0.9,1,0,0,0,1,841409,820012,Kwun Tong,*
2871,12008,483,22.32284,114.21969,NGA YAT HOUSE,2/1/1984 0:00,0,11958.8,16.6,11975.4,29,41,27700,1,1,0,0,1,1,840679,820425,Kwun Tong,*
2875,10579,414,22.31863,114.22668,WO YUET HOUSE BLOCK B,5/1/1984 0:00,0,82542.9,6517.7,89060.6,39,40,27000,0.9,1,0,0,0,1,841400,819958,Kwun Tong,*
2876,12422,483,22.32284,114.21969,NGA YAT HOUSE,2/1/1984 0:00,0,11958.8,16.6,11975.4,29,41,27700,1,1,0,0,1,1,840679,820425,Kwun Tong,*
2877,10067,447,22.32338,114.22023,NGA YEE HOUSE,2/1/1984 0:00,0,12261.2,16.6,12277.8,29,41,27700,1.5,1,0,0,0,1,840735,820485,Kwun Tong,*
2879,10278,467,22.31876,114.22701,WO SHING HOUSE BLOCK C,5/1/1984 0:00,0,82542.9,6517.7,89060.6,36,40,27000,0.9,1,0,0,0,1,841434,819975,Kwun Tong,*
2881,7367,414,22.31863,114.22668,WO YUET HOUSE BLOCK B,5/1/1984 0:00,0,82542.9,6517.7,89060.6,39,40,27000,0.9,1,0,0,0,1,841400,819958,Kwun Tong,*
2887,10685,467,22.32287,114.2205,NGA PING HOUSE,2/1/1984 0:00,0,12283.6,16.6,12300.2,29,41,27700,1.5,1,0,0,0,1,840762,820430,Kwun Tong,*
2901,10370,540,22.32998,114.20629,RICHLAND GARDENS BLOCK 4,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.9,1,0,0,0,1,839295,821215,Kwun Tong,*
2906,10073,407,22.32998,114.20629,RICHLAND GARDENS BLOCK 4,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.9,1,0,0,0,1,839295,821215,Kwun Tong,*
2907,10966,538,22.33033,114.20584,RICHLAND GARDENS BLOCK 6,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.7,1,0,0,0,1,839249,821255,Kwun Tong,*
2911,10515,407,22.32943,114.20707,RICHLAND GARDENS BLOCK 1,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,1,1,0,0,0,1,839375,821155,Kwun Tong,*
2914,10073,407,22.3303,114.20722,RICHLAND GARDENS BLOCK 15,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839395,821252,Kwun Tong,*
2916,10738,447,22.33016,114.20606,RICHLAND GARDENS BLOCK 5,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839271,821236,Kwun Tong,*
2918,9798,447,22.32963,114.20675,RICHLAND GARDENS BLOCK 2,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,1,1,0,0,0,1,839341,821177,Kwun Tong,*
2921,11547,407,22.33101,114.20636,RICHLAND GARDENS BLOCK 11,4/1/1985 0:00,5904,275999,4760.8,280759.8,34,39,27910,0.7,1,0,0,0,1,839302,821331,Kwun Tong,*
2922,7051,424,22.33872,114.15962,CHUNG HOU HOUSE,12/1/1984 0:00,0,19535.6,895.6,20431.2,28,40,17490,0.5,1,0,0,0,1,834491,822184,Sham Shui Po,*
2925,10270,407,22.33084,114.20658,RICHLAND GARDENS BLOCK 12,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.7,1,0,0,0,1,839325,821310,Kwun Tong,*
2927,10319,407,22.32998,114.20629,RICHLAND GARDENS BLOCK 4,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.9,1,0,0,0,1,839295,821215,Kwun Tong,*
2930,9778,407,22.32998,114.20629,RICHLAND GARDENS BLOCK 4,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.9,1,0,0,0,1,839295,821215,Kwun Tong,*
2935,7862,407,22.33013,114.20748,RICHLAND GARDENS BLOCK 16,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839418,821232,Kwun Tong,*
2936,10000,538,22.33016,114.20606,RICHLAND GARDENS BLOCK 5,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839271,821236,Kwun Tong,*
2937,10073,407,22.32965,114.20728,RICHLAND GARDENS BLOCK 19,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,1,1,0,0,0,1,839397,821178,Kwun Tong,*
2942,11500,1000,22.34211,114.16687,BEACON HEIGHTS PHASE 1 BLOCK 7,8/1/1985 0:00,132,14981.4,0,14981.4,11,39,88210,2,0,0,0,0,0,835230,822560,Sham Shui Po,*
2950,11302,407,22.32981,114.20652,RICHLAND GARDENS BLOCK 3,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,1,1,0,0,0,1,839318,821197,Kwun Tong,*
2951,14024,820,22.31895,114.17435,FAIR WAY GARDEN BLOCK B,10/1/1984 0:00,326,17854.4,2280.9,20135.3,27,40,28960,0.6,1,0,0,0,0,836006,819994,Kowloon City,*
2953,12285,407,22.33084,114.20565,RICHLAND GARDENS BLOCK 7,4/1/1985 0:00,5904,275999,4760.8,280759.8,34,39,27910,0.7,1,0,0,0,1,839233,821311,Kwun Tong,*
2954,11004,468,22.31983,114.22313,HAMDEN COURT BLOCK B,5/1/1985 0:00,400,19509.8,0,19509.8,27,39,33260,1,1,0,0,0,0,841035,820096,Kwun Tong,*
2955,12776,407,22.33084,114.20565,RICHLAND GARDENS BLOCK 7,4/1/1985 0:00,5904,275999,4760.8,280759.8,34,39,27910,0.7,1,0,0,0,1,839233,821311,Kwun Tong,*
2957,13513,407,22.32981,114.20652,RICHLAND GARDENS BLOCK 3,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,1,1,0,0,0,1,839318,821197,Kwun Tong,*
2958,10319,407,22.33084,114.20658,RICHLAND GARDENS BLOCK 12,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.7,1,0,0,0,1,839325,821310,Kwun Tong,*
2978,10761,407,22.32963,114.20675,RICHLAND GARDENS BLOCK 2,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,1,1,0,0,0,1,839341,821177,Kwun Tong,*
2981,9127,447,22.33084,114.20565,RICHLAND GARDENS BLOCK 7,4/1/1985 0:00,5904,275999,4760.8,280759.8,34,39,27910,0.7,1,0,0,0,1,839233,821311,Kwun Tong,*
2984,10722,540,22.33016,114.20606,RICHLAND GARDENS BLOCK 5,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839271,821236,Kwun Tong,*
2986,10565,407,22.33064,114.20681,RICHLAND GARDENS BLOCK 13,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.7,1,0,0,0,1,839348,821289,Kwun Tong,*
2990,9292,452,22.3303,114.20722,RICHLAND GARDENS BLOCK 15,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839395,821252,Kwun Tong,*
2991,11056,407,22.3303,114.20722,RICHLAND GARDENS BLOCK 15,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839395,821252,Kwun Tong,*
2993,11007,407,22.3303,114.20722,RICHLAND GARDENS BLOCK 15,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839395,821252,Kwun Tong,*
2995,11793,407,22.32943,114.20707,RICHLAND GARDENS BLOCK 1,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,1,1,0,0,0,1,839375,821155,Kwun Tong,*
3004,13518,503,22.34059,114.20959,SUN LAI GARDEN BLOCK A,6/1/1985 0:00,0,27400,1937.1,29337.1,26,39,30000,1,1,0,0,0,0,839638,822391,Wong Tai Sin,*
3019,11056,407,22.33016,114.20606,RICHLAND GARDENS BLOCK 5,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839271,821236,Kwun Tong,*
3022,10073,407,22.3305,114.20633,RICHLAND GARDENS BLOCK 10,4/1/1985 0:00,5904,275999,4760.8,280759.8,34,39,27910,0.7,1,0,0,0,1,839299,821273,Kwun Tong,*
3036,12776,407,22.3305,114.20633,RICHLAND GARDENS BLOCK 10,4/1/1985 0:00,5904,275999,4760.8,280759.8,34,39,27910,0.7,1,0,0,0,1,839299,821273,Kwun Tong,*
3039,10319,407,22.33064,114.20681,RICHLAND GARDENS BLOCK 13,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.7,1,0,0,0,1,839348,821289,Kwun Tong,*
3041,14496,407,22.32902,114.2074,RICHLAND GARDENS BLOCK 22,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,1,1,0,0,0,1,839413,821114,Kwun Tong,*
3048,16129,403,22.33097,114.16155,KWAN CHEUNG\BUILDING,6/1/1985 0:00,44,2121.4,1135.8,3257.2,13,39,14690,0.05,1,0,0,1,0,834692,821326,Sham Shui Po,*
3049,12776,407,22.3303,114.20722,RICHLAND GARDENS BLOCK 15,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839395,821252,Kwun Tong,*
3053,8548,503,22.34059,114.20959,SUN LAI GARDEN BLOCK A,6/1/1985 0:00,0,27400,1937.1,29337.1,26,39,30000,1,1,0,0,0,0,839638,822391,Wong Tai Sin,*
3054,11547,407,22.33013,114.20748,RICHLAND GARDENS BLOCK 16,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.8,1,0,0,0,1,839418,821232,Kwun Tong,*
3055,11056,407,22.32947,114.20768,RICHLAND GARDENS BLOCK 20,4/1/1985 0:00,5904,275999,4760.8,280759.8,34,39,27910,1,1,0,0,0,1,839438,821160,Kwun Tong,*
3065,11944,540,22.33084,114.20658,RICHLAND GARDENS BLOCK 12,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.7,1,0,0,0,1,839325,821310,Kwun Tong,*
3069,11302,407,22.32998,114.20629,RICHLAND GARDENS BLOCK 4,4/1/1985 0:00,5904,275999,4760.8,280759.8,35,39,27910,0.9,1,0,0,0,1,839295,821215,Kwun Tong,*
3098,13349,412,22.34201,114.19628,HSIN KUANG CENTRE BLOCK 1,7/1/1986 0:00,486,23663.2,5015.4,28678.6,34,38,34000,0.1,1,0,0,0,0,838278,822552,Wong Tai Sin,*
3113,10843,415,22.3433,114.18644,CHUN FEI HOUSE,6/1/1986 0:00,0,27320.4,22.8,27343.2,38,38,28200,0.8,1,0,0,0,1,837254,822692,Wong Tai Sin,*
3127,12059,777,22.30517,114.1873,JUNIPER MANSIONS BLOCK 4,12/1/1985 0:00,600,46987.4,6072,53059.4,17,39,34340,0.05,0,0,0,0,1,837341,818465,Kowloon City,*
3132,10939,905,22.34232,114.16525,BEACON HEIGHTS PHASE 2 BLOCK 19,4/1/1986 0:00,144,14242.5,0,14242.5,9,38,88210,1.5,1,0,0,0,0,835065,822585,Sham Shui Po,*
3160,18843,467,22.33085,114.17496,TAT CHEE COURT,11/1/1985 0:00,18,1100.1,0,1100.1,4,39,86290,0.8,0,0,0,1,0,836069,821312,Sham Shui Po,*
3167,11470,408,22.31645,114.17614,THE CRESCENT BLOCK B,7/1/1987 0:00,125,27663,417,28080,26,37,87160,1,1,0,0,0,0,0,0,Kowloon City, 
3182,10000,410,22.31564,114.22328,ELLY HOUSE,12/1/1974 0:00,0,5008.7,1539.2,6547.9,26,50,17100,0.5,1,1,1,0,0,841049,819628,Kwun Tong,**
3184,8674,415,22.34354,114.1859,CHUN WAI HOUSE,6/1/1986 0:00,0,27320.4,22.8,27343.2,38,38,28200,0.9,1,0,0,0,1,837199,822718,Wong Tai Sin,*
3190,13480,408,22.31579,114.17619,THE CRESCENT - PODIUM,7/1/1987 0:00,125,27663,417,28080,2,37,87160,1,1,0,0,0,0,0,0,Kowloon City, 
3211,12226,777,22.3051,114.18806,JUNIPER MANSIONS BLOCK 3,12/1/1985 0:00,600,46987.4,6072,53059.4,17,39,34340,0.05,0,0,0,0,1,837423,818459,Kowloon City,*
3239,13480,408,22.3161,114.17622,THE CRESCENT BLOCK C,7/1/1987 0:00,125,27663,417,28080,26,37,87160,1,1,0,0,0,0,836205,819682,Kowloon City,*
3248,10398,777,22.3051,114.18806,JUNIPER MANSIONS BLOCK 3,12/1/1985 0:00,600,46987.4,6072,53059.4,17,39,34340,0.05,0,0,0,0,1,837423,818459,Kowloon City,*
3265,13349,412,22.34203,114.19652,HSIN KUANG CENTRE BLOCK 2,7/1/1986 0:00,486,23663.2,5015.4,28678.6,38,38,34000,0.2,0,0,0,0,0,838292,822550,Wong Tai Sin,*
3271,11764,408,22.3161,114.17622,THE CRESCENT BLOCK C,7/1/1987 0:00,125,27663,417,28080,26,37,87160,1,1,0,0,0,0,836205,819682,Kowloon City,*
3276,7936,567,22.34318,114.18548,CHUN SING HOUSE,6/1/1986 0:00,0,27320.4,22.8,27343.2,38,38,28200,0.8,1,0,0,0,1,837155,822678,Wong Tai Sin,*
3278,14476,420,22.31645,114.17614,THE CRESCENT BLOCK B,7/1/1987 0:00,125,27663,417,28080,26,37,87160,1,1,0,0,0,0,0,0,Kowloon City, 
3280,14000,420,22.31645,114.17614,THE CRESCENT BLOCK B,7/1/1987 0:00,125,27663,417,28080,26,37,87160,1,1,0,0,0,0,0,0,Kowloon City, 
3281,11029,408,22.31645,114.17614,THE CRESCENT BLOCK B,7/1/1987 0:00,125,27663,417,28080,26,37,87160,1,1,0,0,0,0,0,0,Kowloon City, 
3282,18706,433,22.33356,114.16125,Hung Cheung House,6/1/1977 0:00,20,568.4,350.7,919.1,6,47,19000,0.3,0,0,0,1,0,834659,821613,Sham Shui Po,*
3306,14271,412,22.34203,114.19652,HSIN KUANG CENTRE BLOCK 2,7/1/1986 0:00,486,23663.2,5015.4,28678.6,38,38,34000,0.2,0,0,0,0,0,838292,822550,Wong Tai Sin,*
3335,13802,426,22.34244,114.20018,LUNG CHU HOUSE,2/1/1987 0:00,0,27578.8,22.7,27601.5,38,38,30000,0.2,1,0,0,0,1,838668,822596,Wong Tai Sin,*
3338,12173,460,22.32422,114.21737,AMOY GARDENS BLOCK S,6/1/1987 0:00,552,32324.1,0,32324.1,30,37,30000,0.6,1,0,0,0,1,840440,820579,Kwun Tong,*
3340,8274,423,22.31406,114.23967,CHUNG HONG HOUSE,4/1/1987 0:00,0,27850.8,16.1,27866.9,38,37,26000,1.5,1,0,0,0,1,842738,819454,Kwun Tong,*
3341,13597,809,22.34249,114.16716,BEACON HEIGHTS PHASE 4 BLOCK 6,6/1/1987 0:00,270,24937.8,0,24937.8,15,37,88210,2,1,0,0,0,0,835272,822603,Sham Shui Po,*
3343,9929,423,22.31359,114.24009,WANG HONG HOUSE,3/1/1985 0:00,0,27850.8,33.7,27884.5,38,40,26000,1.5,1,0,0,1,1,842782,819402,Kwun Tong,*
3344,13630,807,22.34225,114.16767,BEACON HEIGHTS PHASE 4 BLOCK 2,6/1/1987 0:00,270,24937.8,0,24937.8,15,37,88210,2,1,0,0,0,0,835324,822577,Sham Shui Po,*
3362,9437,409,22.32689,114.16566,CHEUNG FAT BUILDING,1/1/1981 0:00,31,1289.3,408.3,1697.6,13,44,23580,0.3,1,0,0,1,0,835111,820872,Sham Shui Po,*
3370,12085,513,22.31501,114.22288,KWONG MING BUILDING,8/1/1987 0:00,92,5290.9,1214.2,6505.1,27,37,16380,0.4,1,0,0,1,0,841007,819561,Kwun Tong,*
3380,12910,426,22.34224,114.20119,LUNG SAN HOUSE,2/1/1987 0:00,0,27978.4,22.7,28001.1,38,38,30000,0.1,1,0,0,0,1,838773,822577,Wong Tai Sin,*
3381,13615,426,22.3424,114.20072,LUNG WU HOUSE,2/1/1987 0:00,0,27779.4,0,27779.4,38,38,30000,0.2,1,0,0,0,1,838724,822588,Wong Tai Sin,*
3385,13098,426,22.34249,114.19957,LUNG KEI HOUSE,2/1/1987 0:00,0,27578.8,22.7,27601.5,38,38,30000,0.5,1,0,0,0,1,838609,822601,Wong Tai Sin,*
3386,13201,809,22.34249,114.16716,BEACON HEIGHTS PHASE 4 BLOCK 6,6/1/1987 0:00,270,24937.8,0,24937.8,15,37,88210,2,1,0,0,0,0,835272,822603,Sham Shui Po,*
3401,11777,467,22.32996,114.15792,GRAMMY CENTRE BLOCK B,1/1/1987 0:00,160,7110.9,1210.1,8321,15,38,20000,0.4,1,0,0,0,0,834315,821214,Sham Shui Po,*
3411,13215,681,22.30494,114.18629,WILLOW MANSIONS BLOCK 4,4/1/1987 0:00,360,29419,0,29419,17,37,50000,0.3,1,0,0,0,1,837241,818442,Kowloon City,*
3413,12441,426,22.34249,114.19957,LUNG KEI HOUSE,2/1/1987 0:00,0,27578.8,22.7,27601.5,38,38,30000,0.5,1,0,0,0,1,838609,822601,Wong Tai Sin,*
3426,12440,844,22.34257,114.1676,BEACON HEIGHTS PHASE 4 BLOCK 4,6/1/1987 0:00,270,24937.8,0,24937.8,15,37,88210,2,1,0,0,0,0,835308,822609,Sham Shui Po,*
3434,13981,844,22.34225,114.16767,BEACON HEIGHTS PHASE 4 BLOCK 2,6/1/1987 0:00,270,24937.8,0,24937.8,15,37,88210,2,1,0,0,0,0,835324,822577,Sham Shui Po,*
3439,14553,426,22.34249,114.19957,LUNG KEI HOUSE,2/1/1987 0:00,0,27578.8,22.7,27601.5,38,38,30000,0.5,1,0,0,0,1,838609,822601,Wong Tai Sin,*
3440,11233,681,22.30441,114.18713,WILLOW MANSIONS BLOCK 7,12/1/1986 0:00,600,47362.9,10806.2,58169.1,17,38,50000,0.2,1,0,0,0,1,837328,818385,Kowloon City,*
3448,21454,550,22.31554,114.17563,HOMAN VILLA,4/1/1987 0:00,36,1963.6,0,1963.6,13,37,65000,0.9,1,0,0,1,0,836139,819614,Kowloon City,*
3454,13215,681,22.30476,114.18658,WILLOW MANSIONS BLOCK 5,4/1/1987 0:00,360,29419,0,29419,17,37,50000,0.3,1,0,0,0,1,837270,818423,Kowloon City,*
3462,12582,755,22.30485,114.18704,WILLOW MANSIONS BLOCK 2,12/1/1986 0:00,600,47362.9,10806.2,58169.1,17,38,50000,0.3,1,0,0,0,1,837319,818432,Kowloon City,*
3465,14763,466,22.30403,114.18904,Whampoa Garden Cherry Mansions Block 17,4/1/1987 0:00,480,21882.1,18376.8,40258.9,17,37,33290,0.05,0,0,0,0,1,837521,818346,Kowloon City,*
3467,11306,513,22.31501,114.22288,KWONG MING BUILDING,8/1/1987 0:00,92,5290.9,1214.2,6505.1,27,37,16380,0.4,1,0,0,1,0,841007,819561,Kwun Tong,*
3469,12391,460,22.32467,114.21705,AMOY GARDENS BLOCK Q,6/1/1987 0:00,552,32324.1,0,32324.1,30,37,30000,0.7,1,0,0,0,1,840407,820628,Kwun Tong,*
3475,14084,426,22.3424,114.20072,LUNG WU HOUSE,2/1/1987 0:00,0,27779.4,0,27779.4,38,38,30000,0.2,1,0,0,0,1,838724,822588,Wong Tai Sin,*
3477,11220,426,22.34249,114.19957,LUNG KEI HOUSE,2/1/1987 0:00,0,27578.8,22.7,27601.5,38,38,30000,0.5,1,0,0,0,1,838609,822601,Wong Tai Sin,*
3484,12768,578,22.31449,114.22247,YUE MAN CENTRE BLOCK 1,9/1/1987 0:00,594,37192.3,5488,42680.3,28,37,15000,0.3,0,0,0,0,0,840966,819502,Kwun Tong,*
3486,13145,426,22.34224,114.20119,LUNG SAN HOUSE,2/1/1987 0:00,0,27978.4,22.7,28001.1,38,38,30000,0.1,1,0,0,0,1,838773,822577,Wong Tai Sin,*
3490,10516,426,22.34224,114.20119,LUNG SAN HOUSE,2/1/1987 0:00,0,27978.4,22.7,28001.1,38,38,30000,0.1,1,0,0,0,1,838773,822577,Wong Tai Sin,*
3502,13347,466,22.30489,114.18936,Whampoa Garden Cherry Mansions Block 3,12/1/1986 0:00,1080,47631.4,0,47631.4,17,38,33290,0.05,0,0,0,0,1,837553,818437,Kowloon City,*
3503,12037,540,22.31429,114.22296,YUE MAN CENTRE BLOCK 3,9/1/1987 0:00,594,37192.3,5488,42680.3,28,37,15000,0.3,1,0,0,0,0,841016,819480,Kwun Tong,*
3521,13849,426,22.3424,114.20072,LUNG WU HOUSE,2/1/1987 0:00,0,27779.4,0,27779.4,38,38,30000,0.2,1,0,0,0,1,838724,822588,Wong Tai Sin,*
3527,13234,807,22.34257,114.1676,BEACON HEIGHTS PHASE 4 BLOCK 4,6/1/1987 0:00,270,24937.8,0,24937.8,15,37,88210,2,1,0,0,0,0,835308,822609,Sham Shui Po,*
3544,13245,755,22.30485,114.18704,WILLOW MANSIONS BLOCK 2,12/1/1986 0:00,600,47362.9,10806.2,58169.1,17,38,50000,0.3,1,0,0,0,1,837319,818432,Kowloon City,*
3551,14788,426,22.34202,114.19984,LUNG CHEUNG HOUSE,4/1/1987 0:00,0,27978.4,33.8,28012.2,38,37,30000,0.2,1,0,0,0,1,838634,822551,Wong Tai Sin,*
3552,15258,426,22.34249,114.19957,LUNG KEI HOUSE,2/1/1987 0:00,0,27578.8,22.7,27601.5,38,38,30000,0.5,1,0,0,0,1,838609,822601,Wong Tai Sin,*
3554,12661,853,22.30441,114.18713,WILLOW MANSIONS BLOCK 7,12/1/1986 0:00,600,47362.9,10806.2,58169.1,17,38,50000,0.2,1,0,0,0,1,837328,818385,Kowloon City,*
3555,10638,423,22.31406,114.23967,CHUNG HONG HOUSE,4/1/1987 0:00,0,27850.8,16.1,27866.9,38,37,26000,1.5,1,0,0,0,1,842738,819454,Kwun Tong,*
3572,12085,513,22.31501,114.22288,KWONG MING BUILDING,8/1/1987 0:00,92,5290.9,1214.2,6505.1,27,37,16380,0.4,1,0,0,1,0,841007,819561,Kwun Tong,*
3576,11971,426,22.34224,114.20119,LUNG SAN HOUSE,2/1/1987 0:00,0,27978.4,22.7,28001.1,38,38,30000,0.1,1,0,0,0,1,838773,822577,Wong Tai Sin,*
3580,11570,484,22.32467,114.21705,AMOY GARDENS BLOCK Q,6/1/1987 0:00,552,32324.1,0,32324.1,30,37,30000,0.7,1,0,0,0,1,840407,820628,Kwun Tong,*
3582,12441,426,22.3424,114.20072,LUNG WU HOUSE,2/1/1987 0:00,0,27779.4,0,27779.4,38,38,30000,0.2,1,0,0,0,1,838724,822588,Wong Tai Sin,*
3585,10874,423,22.31359,114.24009,WANG HONG HOUSE,3/1/1985 0:00,0,27850.8,33.7,27884.5,38,40,26000,1.5,1,0,0,1,1,842782,819402,Kwun Tong,*
3600,12715,755,22.30485,114.18704,WILLOW MANSIONS BLOCK 2,12/1/1986 0:00,600,47362.9,10806.2,58169.1,17,38,50000,0.3,1,0,0,0,1,837319,818432,Kowloon City,*
3604,13519,466,22.30501,114.18874,Whampoa Garden Cherry Mansions Block 6,9/1/1986 0:00,600,27657.7,0,27657.7,17,38,33290,0.05,1,0,0,0,1,837491,818457,Kowloon City,*
3614,12481,681,22.30494,114.18629,WILLOW MANSIONS BLOCK 4,4/1/1987 0:00,360,29419,0,29419,17,37,50000,0.3,1,0,0,0,1,837241,818442,Kowloon City,*
3628,12910,426,22.34249,114.19957,LUNG KEI HOUSE,2/1/1987 0:00,0,27578.8,22.7,27601.5,38,38,30000,0.5,1,0,0,0,1,838609,822601,Wong Tai Sin,*
3630,14130,460,22.32467,114.21705,AMOY GARDENS BLOCK Q,6/1/1987 0:00,552,32324.1,0,32324.1,30,37,30000,0.7,1,0,0,0,1,840407,820628,Kwun Tong,*
3640,13476,466,22.3052,114.18887,Whampoa Garden Cherry Mansions Block 1,9/1/1986 0:00,600,27657.7,0,27657.7,17,38,33290,0.05,1,0,0,0,1,837508,818472,Kowloon City,*
3642,12910,426,22.34244,114.20018,LUNG CHU HOUSE,2/1/1987 0:00,0,27578.8,22.7,27601.5,38,38,30000,0.2,1,0,0,0,1,838668,822596,Wong Tai Sin,*
3647,14806,466,22.30501,114.18874,Whampoa Garden Cherry Mansions Block 6,9/1/1986 0:00,600,27657.7,0,27657.7,17,38,33290,0.05,1,0,0,0,1,837491,818457,Kowloon City,*
3648,12396,484,22.32422,114.21737,AMOY GARDENS BLOCK S,6/1/1987 0:00,552,32324.1,0,32324.1,30,37,30000,0.6,1,0,0,0,1,840440,820579,Kwun Tong,*
3649,11956,460,22.32444,114.21721,AMOY GARDENS BLOCK R,6/1/1987 0:00,552,32324.1,0,32324.1,30,37,30000,0.7,1,0,0,0,1,840424,820603,Kwun Tong,*
3651,12195,451,22.31633,114.21737,FOO ON BUILDING,3/1/1976 0:00,0,5555.8,557.3,6113.1,25,49,21250,0.2,1,0,0,1,0,840440,819705,Kwun Tong,*
3665,10827,423,22.31359,114.24009,WANG HONG HOUSE,3/1/1985 0:00,0,27850.8,33.7,27884.5,38,40,26000,1.5,1,0,0,1,1,842782,819402,Kwun Tong,*
3669,12293,423,22.31359,114.24009,WANG HONG HOUSE,3/1/1985 0:00,0,27850.8,33.7,27884.5,38,40,26000,1.5,1,0,0,1,1,842782,819402,Kwun Tong,*
3672,14585,809,22.34257,114.1676,BEACON HEIGHTS PHASE 4 BLOCK 4,6/1/1987 0:00,270,24937.8,0,24937.8,15,37,88210,2,1,0,0,0,0,835308,822609,Sham Shui Po,*
3680,9456,423,22.31359,114.24009,WANG HONG HOUSE,3/1/1985 0:00,0,27850.8,33.7,27884.5,38,40,26000,1.5,1,0,0,1,1,842782,819402,Kwun Tong,*
