OBJECTID,Join_Count,TARGET_FID,BUILDINGST,BUILDINGCS,OFFICIALBU,OFFICIAL00,NUMABOVEGR,NUMBASEMEN,TOPHEIGHT,BASEHEIGHT,GROSSFLOOR,Address_Chinese,Address_English,Date_of_Expiry,Date_of_Issue,Lift_No,Location_ID,GeometryLongitude,GeometryLatitude,ADDRES_OF_THE_BUILDING_IN_CHN,ADDRES_OF_THE_BUILDING_IN_ENG,CORPORATION_NUM,THE_INCORPORATED_OWNERS_OF_IN_CHN,THE_INCORPORATED_OWNERS_OF_IN_ENG,GeometryLongitude_1,GeometryLatitude_1,ADDRESS_E,SEARCH1_E,OP_YEAR,AGE,NSEARCH5_E,LATITUDE,LONGITUDE,lsbg_eng,ma_hh,FacilityID,Name,FromBreak,ToBreak,Shape_Leng_1,Shape_Area_12,LIFT,MANAGEMENT,INCOME,MTR_DISTANCE,Shape_Length,Shape_Area,SDU
5608,0,5608,210898,3489221388P20060311,TAI LEE MANSION,大利樓,0,0,20.4,0,0,九龍 深水埗 北河街165及167號 大利樓,"TAI LEE MANSION,  165 & 167 PEI HO STREET, SHAM SHUI PO, KOWLOON",45821,45432,1,0403881-001,114.1635178,22.33153666,九龍北河街165-167號,"165-167 Pei Ho Street, Kowloon",6043,北河街165及167號,NOS. 165 AND 167 PEI HO STREET,114.16351,22.33153,165/167 PEI HO ST TAI LEE MANSION,Sham Shui Po,1975,50,Office/Commercial,22.33152986,114.1635364,266/24,18500,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,1,18500,0.05,63.92876719,230.415603,0
5609,0,5609,210896,3489022802P20060311, , ,0,0,105,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 會所","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, CLUB HOUSE",45836,45443,1,0210064-001,114.1634583,22.34429686,,,,,,,,LOT 1400 PEAK RD,Sham Shui Po,1998,27,Others,22.34431265,114.1635004,263/21,75050,0,1.7 - 1.75,1.7,1.75,2.356777465,0.000343205,1,0,75050,1.75,286.75136,1585.283988,0
5620,0,5620,210888,3488120870P20060311,TAI NAM COMMERCIAL BUILDING,大南商業大廈,1,0,0,0,0,九龍 深水埗 大南街 169號 至171號 大南商業大廈,"TAI NAN COMMERCIAL BUILDING, 169-171 TAI NAN STREET, SHAM SHUI PO, KOWLOON",46029,45660,1,0304883-001,114.1634212,22.32685881,九龍大南街169-171號,"169-171 Tai Nan Street, Kowloon",1772,大南商業大廈,TAI NAM COMMERCIAL BUILDING,114.16342,22.32685,171 TAI NAN ST TAI NAM COMMERCIAL BUILDING,Sham Shui Po,1977,48,Office/Commercial,22.32686607,114.1634154,267/15-16 and 267/43,16040,0,0.4 - 0.45,0.4,0.45,3.626103268,0.000533266,1,1,16040,0.45,54.191056,163.649541,0
5622,0,5622,210885,3487120850P20060311,YUE HING BUILDING,裕興大廈,1,0,0,0,0,九龍 深水埗 荔枝角道 208號 至210號 裕興大廈,"YUE HING BUILDING, 208-210 LAI CHI KOK ROAD, SHAM SHUI PO, KOWLOON",45762,45394,1,1209604-001,114.1633241,22.32667819,九龍荔枝角道208-210號,"208-210 Lai Chi Kok Road, Kowloon",6791,裕興大厦,YUE HING BUILDING,114.16332,22.32667,208/210 LAI CHI KOK RD YUE HING BUILDING,Sham Shui Po,1990,35,Residential/Composite,22.32668704,114.163321,267/15-16 and 267/43,16040,0,0.4 - 0.45,0.4,0.45,3.626103268,0.000533266,1,1,16040,0.45,55.38490816,171.7077635,0
5627,0,5627,210883,3486721281P20060311, , ,3,0,0,0,0,九龍 長沙灣 福華街 115號 至117號 北河大廈A座,"PEI HO BUILDING BLOCK A, 115-117 FUK WA STREET, CHEUNG SHA WAN, KOWLOON",45954,45583,1,0805378-001,114.1632946,22.33058843,九龍深水埗褔華街115-117號,"115-117 Fuk Wa Street, Sham Shui Po, Kowloon",6966,北河大廈,PEI HO BUILDING,114.16327,22.33057,115/117 FUK WA ST PEI HO BUILDING,Sham Shui Po,1978,47,Residential/Composite,22.33057291,114.1632767,266/35,16340,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,1,16340,0.05,123.2913585,857.767612,0
5631,0,5631,210880,3486222835P20060311, , ,0,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 9 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 9",46027,45632,1,0210064-017,114.1632739,22.34455873,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS DYNASTY VILLA 9,Sham Shui Po,1998,27,Residential/Composite,22.34456278,114.1632775,263/21,75050,0,1.8 - 1.85,1.8,1.85,2.233654856,0.000336744,1,0,75050,1.85,121.9542244,685.7780405,0
5633,0,5633,210878,3485821455P20060311,YUEN CHEONG COURT,元昌閣,0,0,10.3,0,0,九龍 深水埗 元州街 65號 至69號 元昌閣,"YUEN CHEONG COURT, 65-69 UN CHAU STREET, SHAM SHUI PO, KOWLOON",45829,45415,1,0804738-001,114.1632071,22.33216878,九龍元州街65-69號,"65-69 Un Chau Street, Kowloon",2133,元昌閣,YUEN CHEONG COURT,114.1632,22.33216,65/69 UN CHAU ST YUEN CHEONG COURT,Sham Shui Po,1977,48,Residential/Composite,22.33215607,114.1631897,266/24,18500,0,0.05 - 0.1,0.05,0.1,2.973101017,0.000374834,1,1,18500,0.1,71.94650629,312.5694305,0
5637,0,5637,210875,3485321542P20060311,YING LUN BUILDING,英倫大廈,0,0,0,0,0,九龍 深水埗 青山道 7號 至7號 A 英倫大廈,"YING LUN BUILDING, 7-7A CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",45871,45461,1,0900621-001,114.1631391,22.33292734,九龍青山道7及7A號,"7 & 7A Castle Peak Road, Kowloon",6302,英倫大廈,YING LUN BUILDING,114.16313,22.33292,7A CASTLE PEAK RD YING LUN BUILDING,Sham Shui Po,1962,63,Residential/Composite,22.33295729,114.1631668,266/12,26470,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,1,26470,0.15,63.51506458,223.6156315,0
5641,0,5641,210872,3484621381P20060311,LEE TAT BUILDING,利達大廈,0,0,11.2,0,0,九龍 深水埗 福榮街 103號 至105號 利達大廈,"LEE TAT BUILDING, 103-105 FUK WING STREET, SHAM SHUI PO, KOWLOON",46036,45665,1,1105647-001,114.163081,22.33149147,九龍褔榮街103-105號,"103-105 Fuk Wing Street, Kowloon",4285,福榮街103-105號,NOS. 103-105 FUK WING STREET,114.16308,22.33149,105 FUK WING ST LEE TAT BUILDING,Sham Shui Po,1980,45,Residential/Composite,22.33148164,114.1630755,266/23,18140,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,1,18140,0.05,61.29720907,200.800352,0
5645,0,5645,210870,3484322649P20060311, , ,0,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 1 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 1",46026,45632,1,0210064-024,114.1630993,22.34295127,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS DYNASTY VILLA 1,Sham Shui Po,1998,27,Residential/Composite,22.34295639,114.1630995,263/21,75050,0,1.65 - 1.7,1.65,1.7,2.44286943,0.00037221,1,0,75050,1.7,122.0104882,673.063215,0
5647,1,5647,210869,3484221552P20060311,FURAMA BUILDING,富臨門大廈,0,0,0,0,0,九龍 深水埗 青山道 9號 至15號 富臨門大廈,"FURAMA BUILDING, 9-15 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",46021,45642,1,0506729-001,114.1630323,22.33301764,九龍青山道15號,"15 Castle Peak Road, Kowloon",2449,青山道富臨門大廈,FURAMA BUILDING (CASTLE PEAK ROAD),114.16303,22.33301,15 CASTLE PEAK RD FURAMA BUILDING,Sham Shui Po,1981,44,Residential/Composite,22.33302019,114.1630326,266/12,26470,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,1,26470,0.15,80.44878684,403.0832025,1
5649,0,5649,210868,3484022817P20060311, , ,0,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 8 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 8",46027,45632,1,0210064-018,114.1630603,22.34440519,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS DYNASTY VILLA 8,Sham Shui Po,1998,27,Residential/Composite,22.34440737,114.1630599,263/21,75050,0,1.8 - 1.85,1.8,1.85,2.233654856,0.000336744,1,0,75050,1.85,130.9864375,741.937446,0
5652,0,5652,210865,3483320882P20060311,LAI LUEN BUILDING,荔聯大廈,4,0,0,0,0,九龍 深水埗 荔枝角道 236號 荔聯大廈,"LAI LUEN BUILDING, 236 LAI CHI KOK ROAD, SHAM SHUI PO, KOWLOON",45848,45471,1,0804339-001,114.1629067,22.32700326,九龍荔枝角道236號及石硤尾街2G 號,"236 Lai Chi Kok Road & 2G Shek Kip Mei Street, Kowloon",1235,荔聯大廈,LAI LUEN BUILDING,114.1629,22.327,2G SHEK KIP MEI ST LAI LUEN BUILDING,Sham Shui Po,1976,49,Residential/Composite,22.32697519,114.1629592,267/15-16 and 267/43,16040,0,0.4 - 0.45,0.4,0.45,3.626103268,0.000533266,1,1,16040,0.45,81.94369294,427.809324,0
5656,0,5656,210861,3482922675P20060311, , ,0,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 2 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 2",46026,45632,1,0210064-023,114.1629634,22.34318606,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS DYNASTY VILLA 2,Sham Shui Po,1998,27,Residential/Composite,22.34318111,114.1629623,263/21,75050,0,1.65 - 1.7,1.65,1.7,2.44286943,0.00037221,1,0,75050,1.7,123.3940563,661.5877435,0
5657,0,5657,210859,3482821398P20060311,FUK WING BUILDING,福榮大廈,2,0,0,0,0,九龍 深水埗 福榮街 111號 至117號 福榮大廈,"FUK WING BUILDING, 111-117 FUK WING STREET, SHAM SHUI PO, KOWLOON",45780,45404,1,0304956-001,114.1629063,22.33163595,九龍褔榮街111-117號,"111-117 Fuk Wing Street, Kowloon",1405,福榮大廈,FUK WING BUILDING,114.16292,22.33165,117 FUK WING ST FUK WING BUILDING,Sham Shui Po,1977,48,Residential/Composite,22.33162612,114.1629105,266/23,18140,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,1,18140,0.05,93.5454642,371.124952,0
5659,0,5659,210857,3482721564P20060311,WAH SHING BUILDING,華盛大廈,2,0,0,0,0,九龍 深水埗 青山道 17號 至23號,"17-23 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",45866,45462,1,1209884-001,114.1628867,22.33313502,"九龍青山道17, 19, 21 及 23號","17, 19, 21 & 23 Castle Peak Road, Kowloon",4253,華盛大廈,WAH SHING BUILDING,114.16288,22.33312,21 CASTLE PEAK RD WAH SHING BUILDING,Sham Shui Po,1991,34,Residential/Composite,22.33313008,114.1628916,266/12,26470,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,1,26470,0.2,80.88893221,407.51155,0
5660,0,5660,210856,3482721488P20060311,FULL ART COURT,富雅閣,2,0,0,0,0,九龍 深水埗 元州街 71號 至73號,"71-73 UN CHAU STREET, SHAM SHUI PO, KOWLOON",45808,45406,1,1111450-001,114.1628674,22.33243966,,,,,,,,149 KWEILIN ST FULL ART COURT,Sham Shui Po,1998,27,Residential/Composite,22.33245088,114.162889,266/11,18570,0,0.05 - 0.1,0.05,0.1,2.973101017,0.000374834,1,0,18570,0.1,65.13444931,192.0405855,0
5662,0,5662,210854,3482421310P20060311,HANFAST BUILDING,恒發大廈,3,1,0,0,0,九龍 深水埗 北河街 147號 至151號 恒發大廈,"HANFAST BUILDING, 147-151 PEI HO STREET, SHAM SHUI PO, KOWLOON",46030,45645,1,0307289-001,114.1628675,22.33081416,九龍北河街147-151號,"147-151 Pei Ho Street, Kowloon",2488,恒發大廈,HANFAST BUILDING,114.16286,22.33081,147/151 PEI HO ST HANFAST BUILDING,Sham Shui Po,1984,41,Residential/Composite,22.33083784,114.1628666,266/22,16140,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,1,16140,0.05,77.91550361,340.6383779,0
5664,0,5664,210852,3482222790P20060311, , ,0,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 7 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 7",46026,45632,1,0210064-019,114.162905,22.34417941,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS DYNASTY VILLA 7,Sham Shui Po,1998,27,Residential/Composite,22.34418126,114.162902,263/21,75050,0,1.7 - 1.75,1.7,1.75,2.356777465,0.000343205,1,0,75050,1.75,129.5968379,719.84626,0
5666,0,5666,210850,3481922702P20060311, , ,0,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 3 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 3",46026,45632,1,0210064-022,114.1628663,22.34342084,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS DYNASTY VILLA 3,Sham Shui Po,1998,27,Residential/Composite,22.34342276,114.162869,263/21,75050,0,1.7 - 1.75,1.7,1.75,2.356777465,0.000343205,1,0,75050,1.75,123.0996329,658.057631,0
5667,0,5667,427843,3481920970P20230814, , ,0,0,0,0,0,九龍 深水埗 大南街 218號 至228號,"218-228 TAI NAN STREET, SHAM SHUI PO, KOWLOON",45763,45358,1,0413406-001,114.1628096,22.3277257,,,,,,,,AVA 228 228 TAI NAN ST,Sham Shui Po,2021,4,Residential/Composite,22.32776862,114.1628126,267/04-05,18220,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,0,18220,0.3,90.20036799,425.4575062,0
5668,0,5668,210849,3481620924P20060311,HING GA BUILDING,興基大廈,2,1,0,0,0,九龍 深水埗 大南街 195號 至201號 興基大廈,"HING GA BUILDING, 195-201 TAI NAN STREET, SHAM SHUI PO, KOWLOON",46033,45660,1,1207407-001,114.1627805,22.32734641,九龍大南街195-201號,"195-201 Tai Nan Street, Kowloon",2519,興基大廈,HING GA BUILDING,114.16278,22.32734,201 TAI NAN ST HING GA BUILDING,Sham Shui Po,1984,41,Residential/Composite,22.32735403,114.1627866,267/04-05,18220,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,1,18220,0.35,74.04023993,342.4757865,0
5670,0,5670,210847,3481422731P20060311, , ,0,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 5 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 5",46026,45632,1,0210064-021,114.1628177,22.34367369,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS DYNASTY VILLA 5,Sham Shui Po,1998,27,Residential/Composite,22.34367378,114.1628165,263/21,75050,0,1.7 - 1.75,1.7,1.75,2.356777465,0.000343205,1,0,75050,1.75,124.9247888,667.764035,0
5672,0,5672,210846,3481322761P20060311, , ,0,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 6 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 6",46026,45632,1,0210064-020,114.162808,22.34392655,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS DYNASTY VILLA 6,Sham Shui Po,1998,27,Residential/Composite,22.34393205,114.162817,263/21,75050,0,1.7 - 1.75,1.7,1.75,2.356777465,0.000343205,1,0,75050,1.75,128.4750975,715.9262735,0
5675,0,5675,210844,3481021411P20060311,HANG SHING BUILDING,恒誠大廈,0,0,20,0,0,九龍 深水埗 桂林街 44號 恒誠大廈,"HANG SHING BUILDING, 44 KWEILIN STREET, SHAM SHUI PO, KOWLOON",45806,45390,1,1203622-001,114.1626927,22.33176236,九龍桂林街42-44號及褔榮街119-125號,"42-44 Kweilin Street &119-125 Fuk Wing Street, Kowloon",908,桂林街恒誠大廈,HANG SHING BUILDING KWEILIN STREET,114.16272,22.33174,44 KWEILIN ST HANG SHING BUILDING,Sham Shui Po,1973,52,Residential/Composite,22.33174825,114.1627316,266/23,18140,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,1,18140,0.05,88.07215473,372.097593,0
5676,0,5676,210843,3480921297P20060311,BOC CHEUNG SHA WAN BUILING,中銀長沙灣大樓,0,0,19.7,0,0,九龍 長沙灣 長沙灣道 192號 至200號,"192-200 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON",45924,45548,1,0304085-001,114.1626928,22.33071481,,,,,,,,194/200 CHEUNG SHA WAN RD BOC CHEUNG SHA WAN BUILDING,Sham Shui Po,1975,50,Residential/Composite,22.33073631,114.1627377,266/22,16140,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,0,16140,0.05,105.6871224,671.15449,0
5678,0,5678,210842,3480721579P20060311,WING SHING BUILDING,永勝大樓,3,1,0,0,0,九龍 深水埗 青山道 25號 永勝大樓,"WING SHING BUILDING, 25 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",45860,45513,1,1003917-001,114.1627217,22.33331562,九龍青山道25-35號及欽州街116號,"25-35 Castle Peak Road &116 Yen Chow Street, Kowloon",4157,永勝大樓(青山道),WING SHING BUILDING (CASTLE PEAK ROAD),114.16269,22.33326,116 YEN CHOW ST WING SHING BUILDING,Sham Shui Po,1975,50,Residential/Composite,22.33326425,114.1626935,266/12,26470,0,0.2 - 0.25,0.2,0.25,3.492879366,0.000545458,1,1,26470,0.25,102.8062858,661.3130895,0
5681,0,5681,210839,3480421499P20060311,CHI ON COURT,置安閣,0,0,10.5,0,0,九龍 深水埗 元州街 77號 至81號,"77-81 UN CHAU STREET, SHAM SHUI PO, KOWLOON",45742,45348,1,0705543-001,114.1626732,22.33253898,九龍元州街77-81號,"77-81 Un Chau Street, Kowloon",2717,置安閣,CHI ON COURT,114.16266,22.33253,79 UN CHAU ST CHI ON COURT,Sham Shui Po,1980,45,Residential/Composite,22.33254433,114.1626717,266/11,18570,0,0.05 - 0.1,0.05,0.1,2.973101017,0.000374834,1,1,18570,0.1,70.86334976,303.914435,0
5688,0,5688,210834,3479021313P20060311,SUI SING BUILDING,瑞星商業大樓,1,0,0,0,0,九龍 長沙灣 長沙灣道 202號 至204號 瑞星商業大樓,"SUI SING BUILDING, 202-204 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON",46019,45643,1,1104977-001,114.1625181,22.33085928,,,,,,,,202/204 CHEUNG SHA WAN RD SUI SING BUILDING,Sham Shui Po,1978,47,Office/Commercial,22.33086203,114.1625341,266/22,16140,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,0,16140,0.05,79.33563789,391.3646085,0
5692,0,5692,409749,3478621684P20200929, , ,0,0,0,0,0,九龍 深水埗 九龍道 1號,"1 KOWLOON ROAD, SHAM SHUI PO, KOWLOON",45902,45523,3,0913052-001,114.1625177,22.33411932,,,,,,,,"G/F: ENTRANCE LOBBY, SHOPS, LOADING AND UNLOADING BAY 1/F: SHOP 2/F: SHOP 3/F: RESIDENTIAL RECREATIONAL FACILITIES 1 KOWLOON RD",Sham Shui Po,2020,5,Residential/Composite,22.33416499,114.162491,264/52-54,17620,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,0,17620,0.3,97.62373689,362.4240347,0
5693,0,5693,210828,3478220828P20060311,LEE TAK CHEONG BUILDING,利德昌大廈,2,0,0,0,0,九龍 深水埗 醫局街 94號 至98號 利德昌大廈,"LEE TAK CHEONG BUILDING, 94-98 YEE KUK STREET, SHAM SHUI PO, KOWLOON",45974,45603,1,0305251-001,114.1624506,22.3264975,九龍醫局街94-98號,"94-98 Yee Kuk Street, Kowloon",3863,利德昌大廈,LEE TAK CHEONG BUILDING,114.16245,22.32649,98 YEE KUK ST LEE TAK CHEONG BUILDING,Sham Shui Po,1978,47,Residential/Composite,22.32649033,114.1624512,267/15-16 and 267/43,16040,0,0.4 - 0.45,0.4,0.45,3.626103268,0.000533266,1,1,16040,0.45,70.12819233,305.912882,0
5695,0,5695,210827,3477821521P20060311,CAPITAL BUILDING,金必多大廈,3,2,0,0,0,九龍 深水埗 元州街 85號 至93號 金必多大廈,"CAPITAL BUILDING, 85-93 UN CHAU STREET, SHAM SHUI PO, KOWLOON",46099,45705,1,0105295-001,114.1624402,22.3327557,,,,,,,,102 YEN CHOW ST CAPITAL BUILDING,Sham Shui Po,1978,47,Residential/Composite,22.33273565,114.1624123,266/11,18570,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,0,18570,0.15,149.6503542,1149.827858,0
5700,1,5700,210823,3476921665P20060311,HING YIP APARTMENTS,興業大樓,0,0,11.8,0,0,九龍 深水埗 青山道 60號 興業大樓,"HING YIP APARTMENTS, 60 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",45857,45485,2,0302716-002,114.1622945,22.334029,"九龍青山道60, 60A, 60B, 60C, 60D 及 60E號","60, 60A, 60B 60C, 60D & 60E Castle Peak Road, Kowloon",2250,青山道興業大廈,HING YIP APARTMENTS CASTLE PEAK ROAD,114.16229,22.33402,60E CASTLE PEAK RD HING YIP APARTMENTS,Sham Shui Po,1962,63,Residential/Composite,22.33402819,114.1623043,264/52-54,17620,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,1,17620,0.3,108.2594732,694.0660037,1
5702,0,5702,210821,3476721708P20060311,KIU FAI BUILDING,僑輝大廈,1,0,0,0,0,九龍 石硤尾 僑蔭街 2號 至8號 僑輝大廈,"KIU FAI BUILDING, 2-8 KIU YAM STREET, SHEK KIP MEI, KOWLOON",45848,45471,1,0106755-001,114.1623333,22.3344715,九龍九龍道5及7號及僑蔭街2-8號,"5 & 7 Kowloon Road &2-8 Kiu Yam Street, Kowloon",4897,僑輝大廈,KIU FAI BUILDING,114.1623,22.33442,2/8 KIU YAM ST KIU FAI BUILDING,Sham Shui Po,1983,42,Residential/Composite,22.33443553,114.1623216,264/52-54,17620,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,1,17620,0.35,112.1053274,649.7214851,0
5703,0,5703,210820,3476620966P20060311,SIU CHEONG BUILDING,兆昌大廈,2,0,0,0,0,九龍 深水埗 南昌街 72號 兆昌大廈,"SIU CHEONG BUILDING, 72 NAM CHEONG STREET, SHAM SHUI PO, KOWLOON",46121,45705,1,1011502-001,114.162266,22.32773468,九龍南昌街72號,"72 Nam Cheong Street, Kowloon",5307,兆昌大廈,SIU CHEONG BUILDING,114.16226,22.32773,72 NAM CHEONG ST SIU CHEONG BUILDING,Sham Shui Po,1999,26,Residential/Composite,22.32773101,114.1623018,267/04-05,18220,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,1,18220,0.3,70.90583661,314.0609835,0
5704,0,5704,210819,3476421738P20060311, , ,1,0,0,0,0,九龍 深水埗 九江街 170號 至172號,"170-172 KIU KIANG STREET, SHAM SHUI PO, KOWLOON",45967,45580,1,0906514-001,114.1622653,22.33471532,九龍深水埗九江街148A號及148B號及福榮街170-172號,"148A & 148B Kiu Kiang Street and 170-172 Fuk Wing Street, Sham Shui Po, Kowloon",8378,九江街148A號及148B號及福榮街170-172號,NOS. 148A & 148B KIU KIANG STREET AND NOS. 170-172 FUK WING STREET,114.16226,22.33471,170/172 KIU KIANG ST,Sham Shui Po,1983,42,Residential/Composite,22.33470133,114.162282,264/52-54,17620,0,0.35 - 0.4,0.35,0.4,3.716891998,0.000587595,1,1,17620,0.4,61.45339318,206.297966,0
5710,0,5710,210816,3475621729P20060311,CHEUNG FAI BUILDING,祥輝大廈,1,0,0,0,0,九龍 深水埗 九江街 166號 至168號 祥輝大廈,"CHEUNG FAI MANSION, 166-168 KIU KIANG STREET, SHAM SHUI PO, KOWLOON",45957,45545,1,0607541-001,114.1621779,22.33463403,九龍九江街166-168號,"166-168 Kiu Kiang Street, Kowloon",2693,祥輝大廈,CHEUNG FAI MANSION,114.16217,22.33463,166/168 KIU KIANG ST CHEUNG FAI BUILDING,Sham Shui Po,1985,40,Residential/Composite,22.33463452,114.1621974,264/52-54,17620,0,0.35 - 0.4,0.35,0.4,3.716891998,0.000587595,1,1,17620,0.4,61.6517358,209.9817405,0
5711,0,5711,210815,3475521036P20060311,NAM CHEONG CENTRE,南昌中心,3,0,0,0,0,九龍 深水埗 南昌街 81號 至95號 南昌中心,"NAM CHEONG CENTRE, 81-95 NAM CHEONG STREET, SHAM SHUI PO, KOWLOON",45893,45489,1,1010549-001,114.1621689,22.32835778,九龍深水埗南昌街89號,"89 Nam Cheong Street, Sham Shui Po, Kowloon",7763,南昌中心,NAM CHEONG CENTRE,114.16216,22.32835,89 NAM CHEONG ST NAM CHEONG CENTRE,Sham Shui Po,1994,31,Residential/Composite,22.32836154,114.1621914,266/31,17430,0,0.2 - 0.25,0.2,0.25,3.492879366,0.000545458,1,1,17430,0.25,115.2940292,683.299794,0
5716,0,5716,210810,3474221712P20060311,CHI WING COURT,置榮閣,1,0,0,0,0,九龍 深水埗 九江街 158號 至160號 置榮閣,"CHI WING COURT, 158-160 KIU KIANG STREET, SHAM SHUI PO, KOWLOON",45813,45428,1,0107085-001,114.1620615,22.33445341,九龍九江街158-160號,"158-160 Kiu Kiang Street, Kowloon",2362,置榮閣,CHI WING COURT,114.16206,22.33445,158/160 KIU KIANG ST CHI WING COURT,Sham Shui Po,1983,42,Residential/Composite,22.33447373,114.1620652,264/52-54,17620,0,0.35 - 0.4,0.35,0.4,3.716891998,0.000587595,1,1,17620,0.4,61.51339981,218.9559075,0
5717,1,5717,210809,3474121443P20060311,GOLDEN CENTER,黃金中心,4,0,0,0,0,九龍 深水埗 福榮街 133號 黃金大廈1座,"BLOCK 1, GOLDEN BUILDING, 133 FUK WING STREET, SHAM SHUI PO, KOWLOON",46074,45700,A1,1105523-001,114.1617414,22.33222283,九龍褔華街146-152號及褔榮街131-133號,"146-152 Fuk Wa Street &131-133 Fuk Wing Street, Kowloon",1712,黃金大廈,GOLDEN BUILDING,114.16229,22.3318,146/152 FUK WA ST GOLDEN CENTER,Sham Shui Po,1980,45,Residential/Composite,22.33201828,114.1620899,266/10,25750,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,1,25750,0.05,282.5267777,2516.074125,1
5718,0,5718,210808,3473720897P20060311,YIU CHEONG LUNG BUILDING,耀昌隆大樓,1,0,0,0,0,九龍 深水埗 荔枝角道 235號 至243號 耀昌隆大樓,"YIU CHEONG LUNG BUILDING, 235-243 LAI CHI KOK ROAD, SHAM SHUI PO, KOWLOON",46017,45645,1,0705039-001,114.1620137,22.32709348,九龍荔枝角道235-243號,"235-243 Lai Chi Kok Road, Kowloon",3921,耀昌隆大樓,YIU CHEONG LUNG BUILDING,114.16201,22.3271,243 LAI CHI KOK RD YIU CHEONG LUNG BUILDING,Sham Shui Po,1979,46,Residential/Composite,22.32710393,114.1620225,267/03,21440,0,0.35 - 0.4,0.35,0.4,3.716891998,0.000587595,1,1,21440,0.4,88.4227993,487.876831,0
