OID_,PerSqFeet,Area,lat,lon,NAME_ENG,OP_YRM,FLAT_NO,DGFA,NDGFA,TOTAL,BD_STOREY,Year,Income2016,WalkDis,Lift,SDU_cat,Potential,Management,MajorEstat,Easting,Northing,dc_eng,SDU_IND
1218,12269,489,22.28001,114.22522,PO MAN BUILDING,1/1/1976 0:00,0,4384.9,1215.8,5600.7,21,49,32000,0.3,1,0,0,1,0,841254,815692,Eastern,*
1225,14655,580,22.28433,114.221,TUNG TING MANSION,12/1/1976 0:00,0,15351.8,20,15371.8,28,48,47210,0.3,1,0,0,0,1,840811,816168,Eastern,*
1226,18805,452,22.28379,114.19135,VIKING GARDEN BLOCK B,3/1/1977 0:00,400,24336,0,24336,27,48,35350,0.05,1,0,0,1,0,837749,816103,Eastern,*
1227,18642,523,22.284,114.1915,VIKING GARDEN BLOCK A,3/1/1977 0:00,400,24336,0,24336,27,48,35350,0.05,1,0,0,0,0,837764,816126,Eastern,*
1229,11706,545,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
1230,17817,449,22.28379,114.19135,VIKING GARDEN BLOCK B,3/1/1977 0:00,400,24336,0,24336,27,48,35350,0.05,1,0,0,1,0,837749,816103,Eastern,*
1231,12772,689,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1232,16417,670,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1233,17973,523,22.28379,114.19135,VIKING GARDEN BLOCK B,3/1/1977 0:00,400,24336,0,24336,27,48,35350,0.05,1,0,0,1,0,837749,816103,Eastern,*
1238,16129,589,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1240,12678,489,22.28433,114.221,TUNG TING MANSION,12/1/1976 0:00,0,15351.8,20,15371.8,28,48,47210,0.3,1,0,0,0,1,840811,816168,Eastern,*
1242,12709,502,22.2917,114.20523,ELEGANCE HOUSE BLOCK C,2/1/1961 0:00,0,12854.4,0,12854.4,13,64,44870,0.3,0,0,0,0,0,839190,816977,Eastern,*
1246,8229,401,22.27749,114.22987,HO KING BUILDING,10/1/1979 0:00,60,2288.6,910.3,3198.9,22,45,32100,0.2,1,0,0,0,0,841728,815405,Eastern,*
1248,14000,700,22.28543,114.19451,VIKING VILLAS BLOCK D,10/1/1976 0:00,320,23767.5,0,23767.5,27,48,68600,0.4,1,0,0,0,0,838090,816279,Eastern,*
1249,14170,422,22.284,114.1915,VIKING GARDEN BLOCK A,3/1/1977 0:00,400,24336,0,24336,27,48,35350,0.05,1,0,0,0,0,837764,816126,Eastern,*
1251,14519,489,22.28433,114.221,TUNG TING MANSION,12/1/1976 0:00,0,15351.8,20,15371.8,28,48,47210,0.3,1,0,0,0,1,840811,816168,Eastern,*
1253,12931,580,22.28433,114.221,TUNG TING MANSION,12/1/1976 0:00,0,15351.8,20,15371.8,28,48,47210,0.3,1,0,0,0,1,840811,816168,Eastern,*
1254,15239,689,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1255,14513,689,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1256,15067,596,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1260,19800,452,22.28379,114.19135,VIKING GARDEN BLOCK B,3/1/1977 0:00,400,24336,0,24336,27,48,35350,0.05,1,0,0,1,0,837749,816103,Eastern,*
1261,16330,545,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
1262,15265,583,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
1263,17075,489,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
1264,13062,689,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1267,14888,583,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
1272,8750,480,22.32352,114.1701,LOK FU MANSION,4/1/1971 0:00,0,2781.6,346.8,3128.4,12,53,13500,0.1,1,0,1,0,0,835570,820501,Yau Tsim Mong,*
1278,13722,583,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
1288,12320,698,22.30084,114.17474,KIMLAI COURT,7/1/1976 0:00,0,839.4,440.8,1280.2,10,48,15630,0.4,1,0,0,1,0,836049,817987,Yau Tsim Mong,*
1290,15172,580,22.28433,114.221,TUNG TING MANSION,12/1/1976 0:00,0,15351.8,20,15371.8,28,48,47210,0.3,1,0,0,0,1,840811,816168,Eastern,*
1293,13352,689,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1299,15780,583,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
1301,9945,734,22.28988,114.19813,KINGS COURT,8/1/1993 0:00,78,4331.8,433,4764.8,29,31,40500,0.4,1,0,0,1,0,838454,816781,Eastern,*
1306,10369,596,22.32352,114.1701,LOK FU MANSION,4/1/1971 0:00,0,2781.6,346.8,3128.4,12,53,13500,0.1,1,0,1,0,0,835570,820501,Yau Tsim Mong,*
1311,20134,596,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1312,13223,484,22.2905,114.2009,ALICE COURT,8/1/1977 0:00,0,1591,409,2000,18,47,24500,0.05,1,0,0,1,0,838740,816853,Eastern,*
1315,12315,406,22.26516,114.24519,FU MING COURT,8/1/1977 0:00,60,3248.4,0,3248.4,15,47,30750,1,1,0,0,1,0,843308,814052,Eastern,*
1317,8391,429,22.27749,114.22987,HO KING BUILDING,10/1/1979 0:00,60,2288.6,910.3,3198.9,22,45,32100,0.2,1,0,0,0,0,841728,815405,Eastern,*
1318,15044,452,22.284,114.1915,VIKING GARDEN BLOCK A,3/1/1977 0:00,400,24336,0,24336,27,48,35350,0.05,1,0,0,0,0,837764,816126,Eastern,*
1319,12448,482,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
1323,18675,589,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1325,15437,583,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
1327,14215,408,22.28832,114.21107,DRAGON VIEW HOUSE,8/1/1977 0:00,190,8362.1,841.4,9203.5,27,47,30750,0.05,1,0,0,1,0,0,0,Eastern, 
1328,11009,545,22.28433,114.221,TUNG TING MANSION,12/1/1976 0:00,0,15351.8,20,15371.8,28,48,47210,0.3,1,0,0,0,1,840811,816168,Eastern,*
1329,16563,422,22.28379,114.19135,VIKING GARDEN BLOCK B,3/1/1977 0:00,400,24336,0,24336,27,48,35350,0.05,1,0,0,1,0,837749,816103,Eastern,*
1330,14261,596,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1331,15229,545,22.28433,114.221,TUNG TING MANSION,12/1/1976 0:00,0,15351.8,20,15371.8,28,48,47210,0.3,1,0,0,0,1,840811,816168,Eastern,*
1334,12696,471,22.27972,114.23045,EASTWAY TOWERS BLOCK 1,11/1/1976 0:00,528,24589.6,4296,28885.6,26,48,24500,0.05,1,0,0,1,0,841790,815650,Eastern,*
1335,13592,515,22.28918,114.21037,KING'S VIEW COURT BLOCK C,12/1/1976 0:00,234,16690.8,3641.4,20332.2,28,48,30820,0.05,1,0,0,1,0,839719,816705,Eastern,*
1336,14429,596,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1339,16113,422,22.28379,114.19135,VIKING GARDEN BLOCK B,3/1/1977 0:00,400,24336,0,24336,27,48,35350,0.05,1,0,0,1,0,837749,816103,Eastern,*
1340,11517,725,22.28918,114.21037,KING'S VIEW COURT BLOCK C,12/1/1976 0:00,234,16690.8,3641.4,20332.2,28,48,30820,0.05,1,0,0,1,0,839719,816705,Eastern,*
1344,13031,706,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1346,15400,474,22.30329,114.16956,Chong Tak Building,2/1/1977 0:00,44,2271,1142,3413,14,48,23000,0.2,1,0,0,1,0,835514,818255,Yau Tsim Mong,*
1349,14579,583,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
1352,11092,485,22.29108,114.19865,HANG LUNG BANK EASTERN BRANCH BUILDING,7/1/1977 0:00,0,1747,706.3,2453.3,22,47,26330,0.2,1,0,0,1,0,838513,816905,Eastern,*
1357,14175,582,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1361,15478,690,22.28918,114.21037,KING'S VIEW COURT BLOCK C,12/1/1976 0:00,234,16690.8,3641.4,20332.2,28,48,30820,0.05,1,0,0,1,0,839719,816705,Eastern,*
1362,13691,409,22.29998,114.17494,GRAND BUILDING,8/1/1963 0:00,0,2662.4,646.5,3308.9,9,61,16650,0.3,1,0,0,1,0,836070,817894,Yau Tsim Mong,*
1365,12893,698,22.30084,114.17474,KIMLAI COURT,7/1/1976 0:00,0,839.4,440.8,1280.2,10,48,15630,0.4,1,0,0,1,0,836049,817987,Yau Tsim Mong,*
1369,17060,449,22.284,114.1915,VIKING GARDEN BLOCK A,3/1/1977 0:00,400,24336,0,24336,27,48,35350,0.05,1,0,0,0,0,837764,816126,Eastern,*
1370,14925,536,22.28528,114.2194,TAIKOO SHING - PO SHAN MANSION,12/1/1981 0:00,198,13271.7,6493.3,19765,32,43,47750,0.4,1,0,0,0,1,840652,816260,Eastern,*
1371,12864,583,22.28481,114.22087,PO YANG MANSION,6/1/1977 0:00,218,12745,722,13467,29,47,47210,0.3,1,0,0,0,1,840799,816219,Eastern,*
